index	name	color
11567686	7Networks_LH_SomMot_14	#4682b0ff
11633222	7Networks_LH_SomMot_15	#4682b1ff
11698758	7Networks_LH_SomMot_16	#4682b2ff
11764294	7Networks_LH_SomMot_17	#4682b3ff
11895366	7Networks_LH_SomMot_18	#4682b5ff
11960902	7Networks_LH_SomMot_19	#4682b6ff
12026438	7Networks_LH_SomMot_20	#4682b7ff
12091974	7Networks_LH_SomMot_21	#4682b8ff
12157510	7Networks_LH_SomMot_22	#4682b9ff
12223046	7Networks_LH_SomMot_23	#4682baff
12288582	7Networks_LH_SomMot_24	#4682bbff
11830086	7Networks_LH_SomMot_25	#4683b4ff
11895622	7Networks_LH_SomMot_26	#4683b5ff
11961158	7Networks_LH_SomMot_27	#4683b6ff
12026694	7Networks_LH_SomMot_28	#4683b7ff
12092230	7Networks_LH_SomMot_29	#4683b8ff
12157766	7Networks_LH_SomMot_30	#4683b9ff
12223302	7Networks_LH_SomMot_31	#4683baff
12288838	7Networks_LH_SomMot_32	#4683bbff
11830342	7Networks_LH_SomMot_33	#4684b4ff
11895878	7Networks_LH_SomMot_34	#4684b5ff
11961414	7Networks_LH_SomMot_35	#4684b6ff
12026950	7Networks_LH_SomMot_36	#4684b7ff
12092486	7Networks_LH_SomMot_37	#4684b8ff
488960	7Networks_LH_DorsAttn_Post_1	#007607ff
554496	7Networks_LH_DorsAttn_Post_2	#007608ff
620032	7Networks_LH_DorsAttn_Post_3	#007609ff
685568	7Networks_LH_DorsAttn_Post_4	#00760aff
751104	7Networks_LH_DorsAttn_Post_5	#00760bff
816640	7Networks_LH_DorsAttn_Post_6	#00760cff
882176	7Networks_LH_DorsAttn_Post_7	#00760dff
1013248	7Networks_LH_DorsAttn_Post_8	#00760fff
1078784	7Networks_LH_DorsAttn_Post_9	#007610ff
1144320	7Networks_LH_DorsAttn_Post_10	#007611ff
1209856	7Networks_LH_DorsAttn_Post_11	#007612ff
1275392	7Networks_LH_DorsAttn_Post_12	#007613ff
1340928	7Networks_LH_DorsAttn_Post_13	#007614ff
1406464	7Networks_LH_DorsAttn_Post_14	#007615ff
947968	7Networks_LH_DorsAttn_Post_15	#00770eff
1013504	7Networks_LH_DorsAttn_Post_16	#00770fff
1079040	7Networks_LH_DorsAttn_Post_17	#007710ff
1472000	7Networks_LH_DorsAttn_FEF_1	#007616ff
1144576	7Networks_LH_DorsAttn_FEF_2	#007711ff
1210112	7Networks_LH_DorsAttn_FEF_3	#007712ff
1275648	7Networks_LH_DorsAttn_FEF_4	#007713ff
1341184	7Networks_LH_DorsAttn_PrCv_1	#007714ff
1406720	7Networks_LH_DorsAttn_PrCv_2	#007715ff
16464580	7Networks_LH_SalVentAttn_ParOper_1	#c43afbff
16530116	7Networks_LH_SalVentAttn_ParOper_2	#c43afcff
16595652	7Networks_LH_SalVentAttn_ParOper_3	#c43afdff
16661188	7Networks_LH_SalVentAttn_ParOper_4	#c43afeff
16726724	7Networks_LH_SalVentAttn_TempOcc_1	#c43affff
16202692	7Networks_LH_SalVentAttn_FrOperIns_1	#c43bf7ff
16268228	7Networks_LH_SalVentAttn_FrOperIns_2	#c43bf8ff
16333764	7Networks_LH_SalVentAttn_FrOperIns_3	#c43bf9ff
16464836	7Networks_LH_SalVentAttn_FrOperIns_4	#c43bfbff
16530372	7Networks_LH_SalVentAttn_FrOperIns_5	#c43bfcff
16595908	7Networks_LH_SalVentAttn_FrOperIns_6	#c43bfdff
16661444	7Networks_LH_SalVentAttn_FrOperIns_7	#c43bfeff
16726980	7Networks_LH_SalVentAttn_FrOperIns_8	#c43bffff
16397505	7Networks_LH_SalVentAttn_FrOperIns_9	#c134faff
16331969	7Networks_LH_SalVentAttn_PFCl_1	#c134f9ff
16267973	7Networks_LH_SalVentAttn_Med_1	#c53af8ff
16333509	7Networks_LH_SalVentAttn_Med_2	#c53af9ff
16464581	7Networks_LH_SalVentAttn_Med_3	#c53afbff
16530117	7Networks_LH_SalVentAttn_Med_4	#c53afcff
16595653	7Networks_LH_SalVentAttn_Med_5	#c53afdff
16661189	7Networks_LH_SalVentAttn_Med_6	#c53afeff
16726725	7Networks_LH_SalVentAttn_Med_7	#c53affff
10746076	7Networks_LH_Limbic_OFC_1	#dcf8a3ff
10877148	7Networks_LH_Limbic_OFC_2	#dcf8a5ff
10942684	7Networks_LH_Limbic_OFC_3	#dcf8a6ff
11008220	7Networks_LH_Limbic_OFC_4	#dcf8a7ff
11073756	7Networks_LH_Limbic_OFC_5	#dcf8a8ff
10811612	7Networks_LH_Limbic_TempPole_1	#dcf8a4ff
11139292	7Networks_LH_Limbic_TempPole_2	#dcf8a9ff
11204828	7Networks_LH_Limbic_TempPole_3	#dcf8aaff
11270364	7Networks_LH_Limbic_TempPole_4	#dcf8abff
11335900	7Networks_LH_Limbic_TempPole_5	#dcf8acff
10877404	7Networks_LH_Limbic_TempPole_6	#dcf9a5ff
10942940	7Networks_LH_Limbic_TempPole_7	#dcf9a6ff
11008476	7Networks_LH_Limbic_TempPole_8	#dcf9a7ff
2200806	7Networks_LH_Cont_Par_1	#e69421ff
2331878	7Networks_LH_Cont_Par_2	#e69423ff
2397414	7Networks_LH_Cont_Par_3	#e69424ff
2462950	7Networks_LH_Cont_Par_4	#e69425ff
2528486	7Networks_LH_Cont_Par_5	#e69426ff
2594022	7Networks_LH_Cont_Par_6	#e69427ff
2659558	7Networks_LH_Cont_Temp_1	#e69428ff
2135526	7Networks_LH_Cont_OFC_1	#e69520ff
2201062	7Networks_LH_Cont_PFCl_1	#e69521ff
2266598	7Networks_LH_Cont_PFCl_2	#e69522ff
2397670	7Networks_LH_Cont_PFCl_3	#e69524ff
2463206	7Networks_LH_Cont_PFCl_4	#e69525ff
2528742	7Networks_LH_Cont_PFCl_5	#e69526ff
2594278	7Networks_LH_Cont_PFCl_6	#e69527ff
2659814	7Networks_LH_Cont_PFCl_7	#e69528ff
2725350	7Networks_LH_Cont_PFCl_8	#e69529ff
2397415	7Networks_LH_Cont_PFCv_1	#e79424ff
2332135	7Networks_LH_Cont_pCun_1	#e79523ff
2397671	7Networks_LH_Cont_pCun_2	#e79524ff
2463207	7Networks_LH_Cont_Cing_1	#e79525ff
2528743	7Networks_LH_Cont_Cing_2	#e79526ff
2266342	7Networks_LH_Cont_PFCmp_1	#e69422ff
4734669	7Networks_LH_Default_Temp_1	#cd3e48ff
4800205	7Networks_LH_Default_Temp_2	#cd3e49ff
4865741	7Networks_LH_Default_Temp_3	#cd3e4aff
4931277	7Networks_LH_Default_Temp_4	#cd3e4bff
4996813	7Networks_LH_Default_Temp_5	#cd3e4cff
5062349	7Networks_LH_Default_Temp_6	#cd3e4dff
5127885	7Networks_LH_Default_Temp_7	#cd3e4eff
5258957	7Networks_LH_Default_Temp_8	#cd3e50ff
5324493	7Networks_LH_Default_Temp_9	#cd3e51ff
5390029	7Networks_LH_Default_Temp_10	#cd3e52ff
5455565	7Networks_LH_Default_Par_1	#cd3e53ff
5521101	7Networks_LH_Default_Par_2	#cd3e54ff
5586637	7Networks_LH_Default_Par_3	#cd3e55ff
5652173	7Networks_LH_Default_Par_4	#cd3e56ff
5193677	7Networks_LH_Default_Par_5	#cd3f4fff
5259213	7Networks_LH_Default_Par_6	#cd3f50ff
5324749	7Networks_LH_Default_Par_7	#cd3f51ff
4669389	7Networks_LH_Default_PFC_1	#cd3f47ff
4734925	7Networks_LH_Default_PFC_2	#cd3f48ff
4800461	7Networks_LH_Default_PFC_3	#cd3f49ff
4865997	7Networks_LH_Default_PFC_4	#cd3f4aff
4931533	7Networks_LH_Default_PFC_5	#cd3f4bff
4997069	7Networks_LH_Default_PFC_6	#cd3f4cff
5062605	7Networks_LH_Default_PFC_7	#cd3f4dff
5390285	7Networks_LH_Default_PFC_8	#cd3f52ff
5455821	7Networks_LH_Default_PFC_9	#cd3f53ff
5521357	7Networks_LH_Default_PFC_10	#cd3f54ff
5586893	7Networks_LH_Default_PFC_11	#cd3f55ff
5128397	7Networks_LH_Default_PFC_12	#cd404eff
5193933	7Networks_LH_Default_PFC_13	#cd404fff
5259469	7Networks_LH_Default_PFC_14	#cd4050ff
5325005	7Networks_LH_Default_PFC_15	#cd4051ff
5390541	7Networks_LH_Default_PFC_16	#cd4052ff
5456077	7Networks_LH_Default_PFC_17	#cd4053ff
5521613	7Networks_LH_Default_PFC_18	#cd4054ff
5587149	7Networks_LH_Default_PFC_19	#cd4055ff
5128653	7Networks_LH_Default_PFC_20	#cd414eff
5194189	7Networks_LH_Default_PFC_21	#cd414fff
5259725	7Networks_LH_Default_PFC_22	#cd4150ff
5325261	7Networks_LH_Default_PFC_23	#cd4151ff
5390797	7Networks_LH_Default_PFC_24	#cd4152ff
5128141	7Networks_LH_Default_pCunPCC_1	#cd3f4eff
5652429	7Networks_LH_Default_pCunPCC_2	#cd3f56ff
5652685	7Networks_LH_Default_pCunPCC_3	#cd4056ff
5456333	7Networks_LH_Default_pCunPCC_4	#cd4153ff
5521869	7Networks_LH_Default_pCunPCC_5	#cd4154ff
5587405	7Networks_LH_Default_pCunPCC_6	#cd4155ff
5652941	7Networks_LH_Default_pCunPCC_7	#cd4156ff
5194445	7Networks_LH_Default_pCunPCC_8	#cd424fff
5259981	7Networks_LH_Default_pCunPCC_9	#cd4250ff
5325517	7Networks_LH_Default_pCunPCC_10	#cd4251ff
5391053	7Networks_LH_Default_pCunPCC_11	#cd4252ff
